customer_id,Min of Recency,Count of product_id,Sum of Profit,R_score,F_score,M_score,RFM Value,Customer Title
3477,64,8,4401.92,2,4,4,244,Silver
3478,29,6,4297.85,3,2,4,324,Gold
3479,31,6,2265.96,3,2,2,322,Gold
3480,16,4,1770.26,4,1,1,411,Gold
3481,54,7,2438.45,2,3,2,232,Silver
3482,27,8,5549.59,3,4,4,344,Gold
3483,117,6,2193.04,1,2,2,122,Bronze
3484,79,7,5924.55,2,3,4,234,Silver
3485,25,3,2491.47,3,1,2,312,Gold
3486,9,4,2972.34,4,1,3,413,Platinum
3487,10,3,1837.75,4,1,2,412,Platinum
3488,17,2,815.95,4,1,1,411,Gold
3489,108,6,2644.44,1,2,2,122,Bronze
3490,166,5,2379.57,1,2,2,122,Bronze
3491,189,4,1430.28,1,1,1,111,Bronze
3492,80,3,2193.81,2,1,2,212,Silver
3493,93,6,3728.88,1,2,3,123,Bronze
3494,4,4,2755.11,4,1,2,412,Platinum
3495,13,7,3847.65,4,3,3,433,Platinum
3496,256,4,2045.84,1,1,2,112,Bronze
3497,52,3,1648.32,2,1,1,211,Bronze
3498,127,6,3147.33,1,2,3,123,Bronze
3499,51,7,4955.25,2,3,4,234,Silver
3500,144,6,1785.86,1,2,1,121,Bronze
Grand Total,0,20000,10930283.96,4,4,4,444,Platinum
